
Clock type: CPU
Ordered by: totaltime, desc

name                                                                                                                      ncall       tsub      ttot      tavg      
..untu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/vendored/six.py:178 _SixMetaPathImporter.__init__  1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/utils.py:365 BadIMDSRequestError             1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/email/_header_value_parser.py:446 ObsRoute                          1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/common.py:66 SettingWithCopyWarning       1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/pytables.py:187 AttributeConflictWarning    1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/requests/models.py:176 RequestHooksMixin              1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/email/mime/multipart.py:13 MIMEMultipart                            1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/lib/_iotools.py:421 ConverterError              1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/workflow.py:1855 Workflow.norun             1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/ma/core.py:147 MAError                          1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/resumable_media/common.py:83 InvalidResponse   1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/OpenSSL/SSL.py:276 WantReadError                      1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/grpc/__init__.py:286 Status                           1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/httpchecksum.py:80 CrtCrc32Checksum          1           0.000002  0.000002  0.000002
..u/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/handlers.py:310 DeprecatedServiceDocumenter.__init__  1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/model.py:804 ShapeNameGenerator              1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/OpenSSL/crypto.py:1745 X509StoreContextError          1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/smart_open/gcs.py:63 UploadFailedError                1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/codecs.py:276 IncrementalDecoder.reset                              1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/auth.py:833 HmacV1PostAuth                   1           0.000002  0.000002  0.000002
..untu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/retries/standard.py:362 ModeledRetryErrorDetector  1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/boto3/docs/subresource.py:25 SubResourceDocumenter    1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/util/version/__init__.py:415 Version.dev       1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/ma/core.py:823 _DomainTan.__init__              1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/grpc/__init__.py:578 CallCredentials                  1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/grpc/_channel.py:1171 _StreamStreamMultiCallable      1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/auth.py:576 S3SigV4QueryAuth                 1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/cachetools/__init__.py:509 _Item                      1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/exceptions.py:20 PoolError                    1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/errors/__init__.py:206 NumbaUtilError          1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/docs/utils.py:169 AppendParamDocumentation   1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/paginate.py:655 ResultKeyIterator            1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/lib/_iotools.py:437 ConversionWarning           1           0.000002  0.000002  0.000002
..ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/indexes/range.py:183 RangeIndex._constructor  1           0.000002  0.000002  0.000002
../snakemake/lib/python3.10/site-packages/cryptography/hazmat/primitives/_serialization.py:42 KeySerializationEncryption  1           0.000002  0.000002  0.000002
..nvs/snakemake/lib/python3.10/site-packages/cryptography/hazmat/primitives/_serialization.py:46 BestAvailableEncryption  1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/ma/core.py:83 MaskedArrayFutureWarning          1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/__init__.py:22 NullHandler                   1           0.000002  0.000002  0.000002
..ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/retries/standard.py:413 StandardRetryConditions  1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/common/__init__.py:57 get_appdirs           1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/retryhandler.py:360 ExceptionRaiser          1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/api_core/exceptions.py:330 PreconditionFailed  1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/docs/docstring.py:84 ClientMethodDocstring   1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/jmespath/visitor.py:74 _Expression                    1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/dtypes/cast.py:2185 np_can_hold_element   1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/model.py:658 UnresolvableShapeMap            1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/protobuf/descriptor.py:64 DescriptorMetaclass  1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/awsrequest.py:215 AWSHTTPConnection          1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/dateutil/tz/__init__.py:11 DeprecatedTzFormatWarning  1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/grpc/__init__.py:634 ServerCredentials                1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/exceptions.py:667 MissingServiceIdError      1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/groupby/ops.py:1243 SeriesSplitter        1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/exceptions.py:141 ProxyConnectionError       1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/indexes/range.py:264 RangeIndex.stop      1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/dateutil/tz/tz.py:1156 _tzicalvtzcomp                 1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/packages/six.py:954 add_metaclass             1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/boto3/exceptions.py:74 RetriesExceededError           1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/auth/exceptions.py:35 DefaultCredentialsError  1           0.000002  0.000002  0.000002
..tu/miniconda3/envs/snakemake/lib/python3.10/site-packages/grpc/_channel.py:982 _SingleThreadedUnaryStreamMultiCallable  1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/auth.py:599 S3SigV4PostAuth                  1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/retries/__init__.py:1 <module>               1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/exceptions.py:168 URLSchemeUnknown            1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/exceptions.py:50 ProxyError                   1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/_typing.py:213 ReadPickleBuffer                1           0.000002  0.000002  0.000002
..ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/retries/standard.py:398 ThrottlingErrorDetector  1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/logging/__init__.py:419 PercentStyle.__init__                       1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/eventstream.py:64 NoInitialResponseError     1           0.000002  0.000002  0.000002
<string>:4 cy_wrap                                                                                                        1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/pytables.py:2768 <dictcomp>                 1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/exceptions.py:57 UnknownServiceError         1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/api_core/exceptions.py:249 InvalidArgument     1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/dataclasses.py:844 <listcomp>                                       1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/exceptions.py:79 ApiVersionNotFoundError     1           0.000002  0.000002  0.000002
..envs/snakemake/lib/python3.10/site-packages/botocore/vendored/requests/packages/urllib3/exceptions.py:62 MaxRetryError  1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/configprovider.py:519 BaseProvider           1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/packages/six.py:243 _MovedItems               1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/jmespath/exceptions.py:115 EmptyExpressionError       1           0.000002  0.000002  0.000002
..me/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/resumable_media/_helpers.py:305 _DoNothingHash  1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/encodings/idna.py:146 Codec                                         1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/ma/extras.py:282 _fromnxfunction_seq            1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/exceptions.py:32 RequestError                 1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pytz/exceptions.py:15 UnknownTimeZoneError            1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/grpc/__init__.py:604 AuthMetadataPluginCallback       1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/retries/base.py:12 BaseRetryableChecker      1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google_crc32c/__config__.py:21 modify_path            1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/api_core/exceptions.py:306 Conflict            1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/exceptions.py:149 NoCredentialsError         1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/ma/core.py:2384 _MaskedPrintOption.__init__     1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/jobs.py:1138 GroupJobFactory.__init__       1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/api_core/exceptions.py:268 Unauthorized        1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/response.py:67 GzipDecoderState               1           0.000002  0.000002  0.000002
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/auth/exceptions.py:18 GoogleAuthError          1           0.000002  0.000002  0.000002
