
Clock type: CPU
Ordered by: totaltime, desc

name                                                                                                                      ncall       tsub      ttot      tavg      
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/requests/compat.py:1 <module>                         1           0.000083  0.118354  0.118354
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/textwrap.py:422 dedent                                              402         0.034208  0.116723  0.000290
..buntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/auth/credentials.py:115 Credentials.before_request  255         0.002432  0.115673  0.000454
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/io.py:269 _IOFile.inventory                 2           0.000015  0.114721  0.057361
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/urllib/parse.py:889 quote_from_bytes                                1595        0.026887  0.112035  0.000070
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/workflow.py:1384 decorate                   30          0.002317  0.111400  0.003713
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/io.py:729 _IOFile.match                     348         0.001593  0.111342  0.000320
<frozen importlib._bootstrap_external>:126 _path_join                                                                     6471        0.040682  0.110893  0.000017
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/io.py:708 _IOFile.regex                     348         0.000727  0.108462  0.000312
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/typing.py:305 inner                                                 908/857     0.003975  0.107454  0.000118
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/remote/GS.py:167 RemoteObject.inventory     2           0.000089  0.107332  0.053666
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/_libs/tslibs/__init__.py:1 <module>            1           0.000114  0.107239  0.107239
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/util/url.py:274 _normalize_host               775         0.013931  0.103429  0.000133
..e/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/requests/models.py:446 PreparedRequest.prepare_headers  257         0.020551  0.102017  0.000397
<frozen importlib._bootstrap>:492 _init_module_attrs                                                                      846         0.021873  0.101348  0.000120
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/requests/utils.py:811 select_proxy                    514         0.008904  0.099888  0.000194
..ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/oauth2/service_account.py:400 Credentials.refresh  2           0.000043  0.099499  0.049749
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/yaml/scanner.py:156 OrderedLoader.fetch_more_tokens   304         0.004206  0.098513  0.000324
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/rules.py:780 Rule._apply_wildcards          67          0.003652  0.096679  0.001443
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/requests/models.py:825 Response.content               867         0.005649  0.094991  0.000110
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/oauth2/_client.py:169 jwt_grant                2           0.000027  0.093445  0.046723
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/oauth2/_client.py:139 _token_endpoint_request  2           0.000051  0.093355  0.046678
..tu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/oauth2/_client.py:81 _token_endpoint_request_no_throw  2           0.000139  0.093278  0.046639
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/urllib/parse.py:911 urlencode                                       514         0.015468  0.092833  0.000181
..niconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/connectionpool.py:1032 HTTPSConnectionPool._validate_conn  257         0.003565  0.092768  0.000361
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/email/message.py:462 HTTPMessage.get                                2056        0.043967  0.092627  0.000045
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/workflow.py:1287 Workflow.configfile        1           0.000032  0.092177  0.092177
..e/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/auth/transport/requests.py:152 Request.__call__  2           0.000056  0.092110  0.046055
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/http/client.py:1238 HTTPSConnection.putheader                       1799        0.044919  0.092098  0.000051
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/requests/adapters.py:330 HTTPAdapter.request_url      257         0.003845  0.092093  0.000358
..ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/yaml/parser.py:427 OrderedLoader.parse_block_mapping_key  143         0.001708  0.091514  0.000640
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/requests/cookies.py:37 MockRequest.__init__           771         0.005945  0.089508  0.000116
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/io.py:1638 load_configfile                  1           0.000011  0.089376  0.089376
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/io.py:1600 _load_configfile                 1           0.000046  0.089364  0.089364
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/core/arrays/categorical.py:1 <module>          1           0.000229  0.089000  0.089000
<frozen importlib._bootstrap_external>:380 cache_from_source                                                              1526        0.024893  0.088849  0.000058
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/requests/utils.py:179 get_netrc_auth                  257         0.011077  0.088561  0.000345
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/connection.py:356 HTTPSConnection.connect     4           0.000480  0.087778  0.021944
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/client.py:1 <module>                         1           0.000124  0.086223  0.086223
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/requests/models.py:756 generate                       514         0.003610  0.084189  0.000164
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/pandas/io/api.py:1 <module>                           1           0.000127  0.083697  0.083697
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/yaml/__init__.py:117 safe_load                        1           0.000005  0.082988  0.082988
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/lib/__init__.py:1 <module>                      1           0.000409  0.082293  0.082293
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/jobs.py:88 JobFactory.new                   17          0.000221  0.082068  0.004828
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/jobs.py:158 Job.__init__                    17          0.001517  0.081778  0.004810
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/requests/utils.py:322 to_key_val_list                 1799        0.024537  0.081180  0.000045
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/response.py:555 HTTPResponse.stream           514         0.003912  0.079906  0.000155
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/grpc/__init__.py:1 <module>                           1           0.000308  0.079219  0.079219
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/logging.py:335 Logger.handler               321         0.002450  0.077946  0.000243
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/util/url.py:297 <listcomp>                    518         0.005809  0.077170  0.000149
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/http/cookiejar.py:1685 RequestsCookieJar.extract_cookies            514         0.009637  0.075155  0.000146
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/logging.py:420 Logger.text_handler          321         0.002223  0.074999  0.000234
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/email/message.py:564 HTTPMessage.get_content_type                   1028        0.015095  0.074863  0.000073
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/email/_policybase.py:311 Compat32.header_fetch_parse                4061        0.016569  0.072859  0.000018
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/cloud/storage/blob.py:324 Blob.path            200         0.002490  0.071512  0.000358
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/util/url.py:302 _idna_encode                  1554        0.019406  0.071361  0.000046
..e/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/requests/models.py:566 PreparedRequest.prepare_cookies  257         0.002551  0.070991  0.000276
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/urllib/parse.py:872 quote_plus                                      1138        0.008125  0.070754  0.000062
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/response.py:481 HTTPResponse.read             255         0.009526  0.070255  0.000276
<string>:1 <lambda>                                                                                                       12956       0.046782  0.070190  0.000005
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/sre_parse.py:254 Tokenizer.get                                      11809       0.041934  0.068333  0.000006
<frozen importlib._bootstrap_external>:1174 ExtensionFileLoader.create_module                                             72/71       0.000986  0.068090  0.000946
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/urllib/parse.py:909 <listcomp>                                      257         0.034968  0.068070  0.000265
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/requests/cookies.py:135 get_cookie_header             257         0.003925  0.067965  0.000264
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/cloud/storage/blob.py:296 path_helper          200         0.001330  0.066862  0.000334
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/numpy/core/overrides.py:170 decorator                 316         0.006657  0.066375  0.000210
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/rules.py:877 Rule.expand_input              17          0.000408  0.066173  0.003893
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/urllib/parse.py:159 ParseResult.hostname                            2056        0.024751  0.065874  0.000032
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/cloud/storage/blob.py:4407 _quote              200         0.001955  0.065531  0.000328
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/parser.py:98 Python.indentation             8382        0.040110  0.065476  0.000008
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/urllib3/util/ssl_.py:355 ssl_wrap_socket              4           0.000131  0.065192  0.016298
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/http/client.py:278 HTTPResponse._read_status                        257         0.010586  0.064885  0.000252
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/sre_parse.py:164 SubPattern.__getitem__                             12814       0.044203  0.063934  0.000005
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/_collections_abc.py:813 _Environ.get                                3126        0.019543  0.063138  0.000020
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/snakemake/remote/GS.py:119 RemoteProvider.__init__    2           0.000041  0.063099  0.031550
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/botocore/waiter.py:1 <module>                         1           0.000067  0.063080  0.063080
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/cloud/storage/client.py:106 Client.__init__    2           0.000086  0.063049  0.031524
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/cloud/client/__init__.py:317 Client.__init__   2           0.000033  0.062796  0.031398
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/auth/_default.py:435 default                   4           0.000088  0.062480  0.015620
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/typing.py:400 _SpecialForm.__getitem__                              193/142     0.000943  0.062379  0.000323
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/urllib/parse.py:114 _coerce_args                                    6536        0.046972  0.062197  0.000010
/home/ubuntu/miniconda3/envs/snakemake/lib/python3.10/site-packages/google/auth/_default.py:537 <lambda>                  4           0.000018  0.062061  0.015515
